incident_id,incident_date,state,city_or_county,address,killed,injured,incident_url,year,month-year
1512486,2019-09-21,Ohio,Cleveland,3616 East 144th St,4,0,https://www.gunviolencearchive.org/incident/1512486,2019,09-2019
1508859,2019-09-20,Louisiana,New Orleans,Canal Blvd and City Park Ave,1,5,https://www.gunviolencearchive.org/incident/1508859,2019,09-2019
1507939,2019-09-19,District of Columbia,Washington,1300 block of Columbia Rd NW,1,5,https://www.gunviolencearchive.org/incident/1507939,2019,09-2019
1507156,2019-09-18,Illinois,Chicago,4200 block of W Madison St,3,1,https://www.gunviolencearchive.org/incident/1507156,2019,09-2019
1507092,2019-09-18,California,Wilmington,800 block of Bayview Ave,2,2,https://www.gunviolencearchive.org/incident/1507092,2019,09-2019
1505354,2019-09-16,Wyoming,Cheyenne,3436 E 11th St,2,2,https://www.gunviolencearchive.org/incident/1505354,2019,09-2019
1504030,2019-09-14,Missouri,Saint Louis,5200 block of Tennessee Ave,1,3,https://www.gunviolencearchive.org/incident/1504030,2019,09-2019
1504012,2019-09-14,California,Oakland,38th Ave and MacArthur Blvd,1,4,https://www.gunviolencearchive.org/incident/1504012,2019,09-2019
1504387,2019-09-14,Georgia,Lagrange,1400 block of Elm St,0,4,https://www.gunviolencearchive.org/incident/1504387,2019,09-2019
1503207,2019-09-12,New Mexico,Albuquerque,1919 Ladera Dr NW,1,4,https://www.gunviolencearchive.org/incident/1503207,2019,09-2019
1503192,2019-09-12,New Mexico,Albuquerque,1028 Lura Pl SW,4,2,https://www.gunviolencearchive.org/incident/1503192,2019,09-2019
1501350,2019-09-10,Illinois,Chicago,2200 block of W Maypole Ave,0,4,https://www.gunviolencearchive.org/incident/1501350,2019,09-2019
1499460,2019-09-08,South Carolina,Sumter,1083 Broad St,2,2,https://www.gunviolencearchive.org/incident/1499460,2019,09-2019
1500098,2019-09-08,Louisiana,Alexandria,2900 block of Cypress St,1,3,https://www.gunviolencearchive.org/incident/1500098,2019,09-2019
1499300,2019-09-07,North Carolina,Whiteville,Brittany Ln,3,1,https://www.gunviolencearchive.org/incident/1499300,2019,09-2019
1497180,2019-09-04,Florida,Jacksonville,400 W 62nd St,0,4,https://www.gunviolencearchive.org/incident/1497180,2019,09-2019
1497702,2019-09-04,Louisiana,Marrero,3044 Sorbonne Dr,2,2,https://www.gunviolencearchive.org/incident/1497702,2019,09-2019
1494697,2019-09-02,North Carolina,Greensboro,5528 W Market St,2,2,https://www.gunviolencearchive.org/incident/1494697,2019,09-2019
1495192,2019-09-02,Alabama,Elkmont,25019 Ridge Road,5,0,https://www.gunviolencearchive.org/incident/1495192,2019,09-2019
1495141,2019-09-02,Illinois,Chicago,6200 block of S King Dr,0,4,https://www.gunviolencearchive.org/incident/1495141,2019,09-2019
1494113,2019-09-01,Connecticut,Hartford,80 Edgewood St,1,3,https://www.gunviolencearchive.org/incident/1494113,2019,09-2019
1494669,2019-09-01,North Carolina,Rocky Mount,521 Country Club Road,0,4,https://www.gunviolencearchive.org/incident/1494669,2019,09-2019
1494548,2019-09-01,Alabama,Valley,502 Boulevard,0,7,https://www.gunviolencearchive.org/incident/1494548,2019,09-2019
1493374,2019-09-01,Ohio,Toledo,3257 Stickney Ave,0,4,https://www.gunviolencearchive.org/incident/1493374,2019,09-2019
1492778,2019-08-31,North Carolina,Charlotte,10035 Dabney Dr,1,3,https://www.gunviolencearchive.org/incident/1492778,2019,08-2019
1492377,2019-08-31,South Carolina,Moncks Corner,336 Maplewood Rd,0,4,https://www.gunviolencearchive.org/incident/1492377,2019,08-2019
1492441,2019-08-31,Texas,Odessa,8250 TX 191,8,23,https://www.gunviolencearchive.org/incident/1492441,2019,08-2019
1492264,2019-08-31,Pennsylvania,Philadelphia,4600 block of 4th St,2,2,https://www.gunviolencearchive.org/incident/1492264,2019,08-2019
1493429,2019-08-31,Maryland,Baltimore,900 block of N Monroe St,0,4,https://www.gunviolencearchive.org/incident/1493429,2019,08-2019
1492297,2019-08-31,Maryland,Frederick,600 block of N Market St,0,4,https://www.gunviolencearchive.org/incident/1492297,2019,08-2019
1493038,2019-08-31,Illinois,Chicago,7100 block of S Paulina St,2,3,https://www.gunviolencearchive.org/incident/1493038,2019,08-2019
1491495,2019-08-30,Maryland,Baltimore,1600 block of E 29th St,1,3,https://www.gunviolencearchive.org/incident/1491495,2019,08-2019
1492087,2019-08-30,Alabama,Mobile,1621 Virginia St,0,9,https://www.gunviolencearchive.org/incident/1492087,2019,08-2019
1490466,2019-08-29,Maryland,Baltimore,2500 block of E Monument St,1,3,https://www.gunviolencearchive.org/incident/1490466,2019,08-2019
1487729,2019-08-25,New Mexico,Hobbs,1700 block of E Bond St,3,4,https://www.gunviolencearchive.org/incident/1487729,2019,08-2019
1487573,2019-08-25,Illinois,Chicago,8200 block of S Maryland Ave,1,3,https://www.gunviolencearchive.org/incident/1487573,2019,08-2019
1487356,2019-08-24,Maryland,Temple Hills (Camp Springs),6200 block of Maxwell Dr,0,7,https://www.gunviolencearchive.org/incident/1487356,2019,08-2019
1487224,2019-08-24,Massachusetts,Lynn,Warren Street,1,3,https://www.gunviolencearchive.org/incident/1487224,2019,08-2019
1486232,2019-08-23,Texas,Houston,4900 block of Southwind St,3,2,https://www.gunviolencearchive.org/incident/1486232,2019,08-2019
1489373,2019-08-23,Georgia,Dublin,200 Riverview Park Dr,0,4,https://www.gunviolencearchive.org/incident/1489373,2019,08-2019
1486675,2019-08-23,Missouri,Saint Louis,1122 Union Blvd,1,3,https://www.gunviolencearchive.org/incident/1486675,2019,08-2019
1485340,2019-08-22,South Carolina,Columbia,851 Bush River Rd,2,2,https://www.gunviolencearchive.org/incident/1485340,2019,08-2019
1485548,2019-08-22,California,Los Angeles,300 block of West Fifth St,0,4,https://www.gunviolencearchive.org/incident/1485548,2019,08-2019
1484335,2019-08-20,Georgia,Atlanta,111 James P Brawley Dr SW,0,4,https://www.gunviolencearchive.org/incident/1484335,2019,08-2019
1482199,2019-08-18,Missouri,Kansas City,770 W 47th St,0,4,https://www.gunviolencearchive.org/incident/1482199,2019,08-2019
1481989,2019-08-17,Texas,Houston,12500 block of Mylla St,0,6,https://www.gunviolencearchive.org/incident/1481989,2019,08-2019
1480326,2019-08-15,Alabama,Montgomery,847 N University Dr,2,3,https://www.gunviolencearchive.org/incident/1480326,2019,08-2019
1479894,2019-08-15,Pennsylvania,Philadelphia,1400 block of W Conlyn St,0,5,https://www.gunviolencearchive.org/incident/1479894,2019,08-2019
1478869,2019-08-14,Pennsylvania,Philadelphia,3716 N 15th St,0,6,https://www.gunviolencearchive.org/incident/1478869,2019,08-2019
1479395,2019-08-13,Washington,Tacoma,E 38th St and E Roosevelt Ave,2,3,https://www.gunviolencearchive.org/incident/1479395,2019,08-2019
1478480,2019-08-12,Mississippi,Greenwood,200 Young St,0,4,https://www.gunviolencearchive.org/incident/1478480,2019,08-2019
1475924,2019-08-11,Illinois,Chicago,3500 block of W Lake St,0,6,https://www.gunviolencearchive.org/incident/1475924,2019,08-2019
1475361,2019-08-10,Virginia,Richmond,6346 Midlothian Turnpike,0,4,https://www.gunviolencearchive.org/incident/1475361,2019,08-2019
1476271,2019-08-10,California,San Francisco,1100 Fillmore St,0,4,https://www.gunviolencearchive.org/incident/1476271,2019,08-2019
1475208,2019-08-09,Illinois,Chicago,7300 block of S Artesian Ave,0,4,https://www.gunviolencearchive.org/incident/1475208,2019,08-2019
1472641,2019-08-07,Missouri,Saint Louis,4900 block of Plover Ave,3,1,https://www.gunviolencearchive.org/incident/1472641,2019,08-2019
1469344,2019-08-05,New York,Brooklyn,216 Buffalo Ave,0,4,https://www.gunviolencearchive.org/incident/1469344,2019,08-2019
1527721,2019-08-04,Louisiana,Lake Charles,110 Pryce St,0,4,https://www.gunviolencearchive.org/incident/1527721,2019,08-2019
1468190,2019-08-04,Illinois,Chicago,1800 S Kildare Ave,1,7,https://www.gunviolencearchive.org/incident/1468190,2019,08-2019
1468799,2019-08-04,Tennessee,Memphis,443 E Shelby Dr,1,3,https://www.gunviolencearchive.org/incident/1468799,2019,08-2019
1468091,2019-08-04,Illinois,Chicago,2900 block of W Roosevelt Rd,0,7,https://www.gunviolencearchive.org/incident/1468091,2019,08-2019
1467828,2019-08-04,Ohio,Dayton,419 E 5th St,10,17,https://www.gunviolencearchive.org/incident/1467828,2019,08-2019
1466705,2019-08-03,Texas,El Paso,7101 Gateway Blvd,23,23,https://www.gunviolencearchive.org/incident/1466705,2019,08-2019
1467157,2019-08-02,Virginia,Suffolk,200 block of N Broad St,2,3,https://www.gunviolencearchive.org/incident/1467157,2019,08-2019
1462317,2019-07-30,Ohio,Columbus,1280 E Long St,0,5,https://www.gunviolencearchive.org/incident/1462317,2019,07-2019
1460630,2019-07-28,Pennsylvania,Philadelphia,2600 block of Carroll St,1,5,https://www.gunviolencearchive.org/incident/1460630,2019,07-2019
1460448,2019-07-28,California,Gilroy,7050 Miller Ave,4,17,https://www.gunviolencearchive.org/incident/1460448,2019,07-2019
1461352,2019-07-28,Wisconsin,Chippewa Falls,16964 54th Ave,5,2,https://www.gunviolencearchive.org/incident/1461352,2019,07-2019
1459941,2019-07-28,District of Columbia,Washington,637 T St NW,0,4,https://www.gunviolencearchive.org/incident/1459941,2019,07-2019
1460726,2019-07-28,Illinois,Chicago,3938 W Roosevelt Rd,0,4,https://www.gunviolencearchive.org/incident/1460726,2019,07-2019
1459389,2019-07-27,Kansas,Wichita,505 N Rock Rd,1,3,https://www.gunviolencearchive.org/incident/1459389,2019,07-2019
1459718,2019-07-27,New York,Brooklyn,1555 Linden Blvd,1,11,https://www.gunviolencearchive.org/incident/1459718,2019,07-2019
1459201,2019-07-26,Washington,Kennewick,E 10th Ave,1,3,https://www.gunviolencearchive.org/incident/1459201,2019,07-2019
1457165,2019-07-25,California,Canoga Park,21901 Roscoe Boulevard,4,2,https://www.gunviolencearchive.org/incident/1457165,2019,07-2019
1453327,2019-07-21,Illinois,Chicago,3900 block of Roosevelt Rd,0,4,https://www.gunviolencearchive.org/incident/1453327,2019,07-2019
1453884,2019-07-21,District of Columbia,Washington,2300 block of 15th St NE,0,4,https://www.gunviolencearchive.org/incident/1453884,2019,07-2019
1453350,2019-07-20,Maryland,Baltimore,2800 block of Boarman Ave,1,3,https://www.gunviolencearchive.org/incident/1453350,2019,07-2019
1452654,2019-07-20,Pennsylvania,Clairton,501 Waddell Ave,0,4,https://www.gunviolencearchive.org/incident/1452654,2019,07-2019
1452617,2019-07-20,Illinois,Chicago,2401 N Lake Shore Dr,0,7,https://www.gunviolencearchive.org/incident/1452617,2019,07-2019
1450767,2019-07-18,Illinois,Chicago,3427 W Fulton Blvd,1,3,https://www.gunviolencearchive.org/incident/1450767,2019,07-2019
1450124,2019-07-17,Texas,Lubbock,N Elder Ave and E Colgate St,1,3,https://www.gunviolencearchive.org/incident/1450124,2019,07-2019
1449602,2019-07-16,Texas,San Antonio,6989 San Pedro Ave,0,4,https://www.gunviolencearchive.org/incident/1449602,2019,07-2019
1448578,2019-07-15,Georgia,Atlanta,1572 Hardee St NE,0,4,https://www.gunviolencearchive.org/incident/1448578,2019,07-2019
1447456,2019-07-14,Illinois,Chicago,4600 block of W Erie St,0,4,https://www.gunviolencearchive.org/incident/1447456,2019,07-2019
1446611,2019-07-13,Illinois,Chicago,7900 block of S Loomis Blvd,1,4,https://www.gunviolencearchive.org/incident/1446611,2019,07-2019
1447057,2019-07-13,Pennsylvania,Philadelphia,5433 Lansdowne Ave,0,7,https://www.gunviolencearchive.org/incident/1447057,2019,07-2019
1445066,2019-07-11,Texas,Houston,5901 Royal Palms St,0,4,https://www.gunviolencearchive.org/incident/1445066,2019,07-2019
1441967,2019-07-08,District of Columbia,Washington,3900 Martin Luther King Jr Ave SW,2,2,https://www.gunviolencearchive.org/incident/1441967,2019,07-2019
1441565,2019-07-07,Michigan,Flint,Clio Rd and Myrtle St,0,6,https://www.gunviolencearchive.org/incident/1441565,2019,07-2019
1441613,2019-07-07,Missouri,Saint Louis,N Tucker Blvd and Convention Plaza,0,5,https://www.gunviolencearchive.org/incident/1441613,2019,07-2019
1441396,2019-07-07,Illinois,Chicago,5600 block of S Paulina St,0,4,https://www.gunviolencearchive.org/incident/1441396,2019,07-2019
1441296,2019-07-07,Illinois,Chicago,600 block of W 61st Pl,0,4,https://www.gunviolencearchive.org/incident/1441296,2019,07-2019
1441317,2019-07-07,New Mexico,Albuquerque,211 Gold Ave SW,0,4,https://www.gunviolencearchive.org/incident/1441317,2019,07-2019
1441427,2019-07-06,California,San Jose,3036 Quinto Way,0,4,https://www.gunviolencearchive.org/incident/1441427,2019,07-2019
1441721,2019-07-06,Missouri,Saint Louis,1921 Chambers Rd,5,0,https://www.gunviolencearchive.org/incident/1441721,2019,07-2019
1440510,2019-07-05,Massachusetts,Boston,Maple St,0,6,https://www.gunviolencearchive.org/incident/1440510,2019,07-2019
1440879,2019-07-05,Nevada,Reno,600 block of Spokane St,1,5,https://www.gunviolencearchive.org/incident/1440879,2019,07-2019
1439593,2019-07-05,Illinois,Chicago,1600 block of E 67th St,0,5,https://www.gunviolencearchive.org/incident/1439593,2019,07-2019
1440257,2019-07-05,New York,Brooklyn,Elton St and Belmont Ave,0,4,https://www.gunviolencearchive.org/incident/1440257,2019,07-2019
1440765,2019-07-04,Illinois,Rockford,1100 block of Preston St,0,4,https://www.gunviolencearchive.org/incident/1440765,2019,07-2019
1439737,2019-07-04,California,Los Angeles,1900 block of Adair St,0,4,https://www.gunviolencearchive.org/incident/1439737,2019,07-2019
1438971,2019-07-04,Illinois,Chicago,800 block of N Homan Ave,1,3,https://www.gunviolencearchive.org/incident/1438971,2019,07-2019
1439765,2019-07-04,California,Fresno,4700 block of E Hamilton Ave,1,3,https://www.gunviolencearchive.org/incident/1439765,2019,07-2019
1439042,2019-07-03,Texas,Katy,5507 Everhart Manor Ln,2,3,https://www.gunviolencearchive.org/incident/1439042,2019,07-2019
1438602,2019-07-02,Missouri,Saint Louis (Wellston),6250 Page Ave,0,4,https://www.gunviolencearchive.org/incident/1438602,2019,07-2019
1437094,2019-07-01,Maryland,Baltimore,1200 block of N Luzerne Ave,0,4,https://www.gunviolencearchive.org/incident/1437094,2019,07-2019
1435804,2019-06-30,California,Oakland,3000 block of Brookdale Ave,0,4,https://www.gunviolencearchive.org/incident/1435804,2019,06-2019
1436545,2019-06-30,California,Yucaipa,12700 block of California St,0,5,https://www.gunviolencearchive.org/incident/1436545,2019,06-2019
1436254,2019-06-30,Texas,Dallas,3535 Munger Ave,2,2,https://www.gunviolencearchive.org/incident/1436254,2019,06-2019
1435578,2019-06-30,New York,Bay Shore,Farragut Ave,0,6,https://www.gunviolencearchive.org/incident/1435578,2019,06-2019
1435041,2019-06-29,Connecticut,Hartford,Judson St and Martin St,0,4,https://www.gunviolencearchive.org/incident/1435041,2019,06-2019
1435297,2019-06-29,Louisiana,Gray,2700 block of W Park Ave,0,4,https://www.gunviolencearchive.org/incident/1435297,2019,06-2019
1434931,2019-06-29,Illinois,Chicago,2400 block of W Jackson Blvd,0,5,https://www.gunviolencearchive.org/incident/1434931,2019,06-2019
1435028,2019-06-29,Louisiana,Baton Rouge,7132 Florida Blvd,0,7,https://www.gunviolencearchive.org/incident/1435028,2019,06-2019
1434882,2019-06-28,New Jersey,Paterson,50 block of Jefferson St,0,4,https://www.gunviolencearchive.org/incident/1434882,2019,06-2019
1434602,2019-06-28,Connecticut,Hamden,937 Choate Ave,0,5,https://www.gunviolencearchive.org/incident/1434602,2019,06-2019
1434971,2019-06-28,Georgia,Atlanta,Ira St and Bass St SW,0,7,https://www.gunviolencearchive.org/incident/1434971,2019,06-2019
1434893,2019-06-28,New Jersey,Jersey City,167 Armstrong Ave,0,4,https://www.gunviolencearchive.org/incident/1434893,2019,06-2019
1435217,2019-06-28,Minnesota,Saint Paul,909 Desoto St,0,5,https://www.gunviolencearchive.org/incident/1435217,2019,06-2019
1432989,2019-06-27,Georgia,Atlanta,600 block of Parkway Dr,0,7,https://www.gunviolencearchive.org/incident/1432989,2019,06-2019
1433857,2019-06-26,Wisconsin,Milwaukee,2800 block of N 34th St,0,4,https://www.gunviolencearchive.org/incident/1433857,2019,06-2019
1432930,2019-06-26,Ohio,Akron,900 block of Rowe St,1,3,https://www.gunviolencearchive.org/incident/1432930,2019,06-2019
1429475,2019-06-23,California,La Jolla,7500 block of Draper Ave,1,3,https://www.gunviolencearchive.org/incident/1429475,2019,06-2019
1429810,2019-06-23,California,San Jose,568 Habbitts Court,5,0,https://www.gunviolencearchive.org/incident/1429810,2019,06-2019
1429047,2019-06-23,Indiana,South Bend,1150 E Mishawaka Ave,1,10,https://www.gunviolencearchive.org/incident/1429047,2019,06-2019
1429480,2019-06-23,Ohio,Columbus,1767 Genessee Ave,0,5,https://www.gunviolencearchive.org/incident/1429480,2019,06-2019
1429338,2019-06-23,South Carolina,Abbeville,1108 Cambridge St,3,1,https://www.gunviolencearchive.org/incident/1429338,2019,06-2019
1429399,2019-06-22,Virginia,Hampton,1st St and E Pembroke Ave,0,4,https://www.gunviolencearchive.org/incident/1429399,2019,06-2019
1429022,2019-06-22,Pennsylvania,Philadelphia,2400 block of Moore St,0,4,https://www.gunviolencearchive.org/incident/1429022,2019,06-2019
1428595,2019-06-22,Maryland,Baltimore,800 block of N Port St,1,4,https://www.gunviolencearchive.org/incident/1428595,2019,06-2019
1428788,2019-06-21,Michigan,Saginaw,1506 N Charles St,1,3,https://www.gunviolencearchive.org/incident/1428788,2019,06-2019
1427483,2019-06-21,Illinois,Chicago,6300 block of S King Dr,0,4,https://www.gunviolencearchive.org/incident/1427483,2019,06-2019
1428047,2019-06-21,California,Santa Maria,519  West Taylor St,5,0,https://www.gunviolencearchive.org/incident/1428047,2019,06-2019
1428229,2019-06-21,California,Richmond,700 block of 14th St,0,5,https://www.gunviolencearchive.org/incident/1428229,2019,06-2019
1426537,2019-06-20,Pennsylvania,Allentown,343 Hamilton St,0,10,https://www.gunviolencearchive.org/incident/1426537,2019,06-2019
1425193,2019-06-18,New Jersey,Newark,700 block of Dr Martin Luther King Jr Blvd,1,4,https://www.gunviolencearchive.org/incident/1425193,2019,06-2019
1425161,2019-06-17,Texas,San Antonio,E Market St and Tower of the Americas Way,0,4,https://www.gunviolencearchive.org/incident/1425161,2019,06-2019
1424957,2019-06-17,Tennessee,Memphis,2872 Coach Dr,0,5,https://www.gunviolencearchive.org/incident/1424957,2019,06-2019
1423697,2019-06-16,Pennsylvania,Philadelphia,6900 block of Reedbird Pl,1,5,https://www.gunviolencearchive.org/incident/1423697,2019,06-2019
1423330,2019-06-16,Kentucky,Louisville,Dixie Highway and Ormsby Ave,1,6,https://www.gunviolencearchive.org/incident/1423330,2019,06-2019
1423435,2019-06-16,Iowa,Des Moines,1200 block of Sampson St,0,6,https://www.gunviolencearchive.org/incident/1423435,2019,06-2019
1422981,2019-06-15,Louisiana,Shreveport,2500 block of Hollywood Ave,0,4,https://www.gunviolencearchive.org/incident/1422981,2019,06-2019
1420933,2019-06-12,North Carolina,Charlotte,305 N Graham St,1,3,https://www.gunviolencearchive.org/incident/1420933,2019,06-2019
1419305,2019-06-11,Colorado,Aurora,12500 block of E Kansas Pl,0,4,https://www.gunviolencearchive.org/incident/1419305,2019,06-2019
1420432,2019-06-11,Georgia,Savannah,6900 Block of Damascus Rd,2,2,https://www.gunviolencearchive.org/incident/1420432,2019,06-2019
1418533,2019-06-09,Ohio,Cleveland,17218 Tarkington Ave,1,3,https://www.gunviolencearchive.org/incident/1418533,2019,06-2019
1418548,2019-06-09,New York,Buffalo,2081 Niagara St,0,4,https://www.gunviolencearchive.org/incident/1418548,2019,06-2019
1418457,2019-06-09,Tennessee,Henning,265 N Main St,1,3,https://www.gunviolencearchive.org/incident/1418457,2019,06-2019
1418180,2019-06-08,Washington,White Swan,5151 Medicine Valley Rd,5,2,https://www.gunviolencearchive.org/incident/1418180,2019,06-2019
1417570,2019-06-08,Illinois,Chicago,3500 block of W North Ave,0,4,https://www.gunviolencearchive.org/incident/1417570,2019,06-2019
1417716,2019-06-07,Texas,Austin,8220 TX-71,0,5,https://www.gunviolencearchive.org/incident/1417716,2019,06-2019
1416374,2019-06-06,Illinois,Chicago,2500 block of N Lake Shore Dr,1,3,https://www.gunviolencearchive.org/incident/1416374,2019,06-2019
1415399,2019-06-05,California,Santa Rosa,828 W 9th Street,0,4,https://www.gunviolencearchive.org/incident/1415399,2019,06-2019
1412419,2019-06-01,South Carolina,Allendale,473 Main St S,0,5,https://www.gunviolencearchive.org/incident/1412419,2019,06-2019
1411598,2019-06-01,Illinois,Chicago,300 block of East Chicago Ave,0,4,https://www.gunviolencearchive.org/incident/1411598,2019,06-2019
1411408,2019-06-01,Virginia,Portsmouth,1100 block of Mt Vernon Ave,1,3,https://www.gunviolencearchive.org/incident/1411408,2019,06-2019
1412243,2019-06-01,Illinois,Chicago,5600 block of West Madison St,0,4,https://www.gunviolencearchive.org/incident/1412243,2019,06-2019
1411963,2019-06-01,Georgia,Atlanta,12 Broad Street,0,5,https://www.gunviolencearchive.org/incident/1411963,2019,06-2019
1412430,2019-06-01,Georgia,Macon,Suzanne Dr and Robinson Dr,2,4,https://www.gunviolencearchive.org/incident/1412430,2019,06-2019
1410442,2019-05-31,Virginia,Virginia Beach,2405 Courthouse Drive,13,4,https://www.gunviolencearchive.org/incident/1410442,2019,05-2019
1411661,2019-05-31,California,West Covina,306 N Hollow Ave,1,3,https://www.gunviolencearchive.org/incident/1411661,2019,05-2019
1410329,2019-05-30,Illinois,Robbins,14000 block of Grace Ave,0,5,https://www.gunviolencearchive.org/incident/1410329,2019,05-2019
1408289,2019-05-29,Texas,Cleveland,26311 TX-321,3,2,https://www.gunviolencearchive.org/incident/1408289,2019,05-2019
1409255,2019-05-29,Louisiana,Reserve,300 block of Homewood Place,1,3,https://www.gunviolencearchive.org/incident/1409255,2019,05-2019
1407941,2019-05-27,Missouri,Saint Louis,5900 block of Goodfellow Blvd,2,2,https://www.gunviolencearchive.org/incident/1407941,2019,05-2019
1406330,2019-05-27,District of Columbia,Washington,1200 block of Sumner Rd SE,0,5,https://www.gunviolencearchive.org/incident/1406330,2019,05-2019
1407189,2019-05-27,New Jersey,Trenton,100 block of Walnut St,1,5,https://www.gunviolencearchive.org/incident/1407189,2019,05-2019
1405445,2019-05-26,District of Columbia,Washington,3509 Wheeler Rd SE,1,3,https://www.gunviolencearchive.org/incident/1405445,2019,05-2019
1405749,2019-05-26,Virginia,La Crosse,800 block of Alvis Road,0,5,https://www.gunviolencearchive.org/incident/1405749,2019,05-2019
1406070,2019-05-26,California,Stockton,600 block of E Oak St,1,3,https://www.gunviolencearchive.org/incident/1406070,2019,05-2019
1404417,2019-05-25,New Jersey,Trenton,225 Brunswick Ave,0,9,https://www.gunviolencearchive.org/incident/1404417,2019,05-2019
1404580,2019-05-25,Michigan,Detroit,3400 block of Devonshire,3,2,https://www.gunviolencearchive.org/incident/1404580,2019,05-2019
1405196,2019-05-25,Virginia,Chesapeake,Holly Cove Dr and Schooner Trail,1,9,https://www.gunviolencearchive.org/incident/1405196,2019,05-2019
1405317,2019-05-25,Maryland,Baltimore,500 block of N Belnord Ave,0,4,https://www.gunviolencearchive.org/incident/1405317,2019,05-2019
1405221,2019-05-25,Oklahoma,Oklahoma City,N Kelley Ave and NE 26th St,0,5,https://www.gunviolencearchive.org/incident/1405221,2019,05-2019
1400095,2019-05-20,Oklahoma,Tulsa,8118 E 16th St,2,2,https://www.gunviolencearchive.org/incident/1400095,2019,05-2019
1400146,2019-05-20,Louisiana,Alexandria,1900 block of Bacon Street,1,4,https://www.gunviolencearchive.org/incident/1400146,2019,05-2019
1400561,2019-05-20,Ohio,Columbus,2424 Sullivant Ave,0,4,https://www.gunviolencearchive.org/incident/1400561,2019,05-2019
1399820,2019-05-19,Oregon,Portland,226 SE Madison St,0,5,https://www.gunviolencearchive.org/incident/1399820,2019,05-2019
1399017,2019-05-18,Mississippi,Cascilla,700 Leverette Ln,1,4,https://www.gunviolencearchive.org/incident/1399017,2019,05-2019
1398553,2019-05-18,Alabama,Atmore,100 Martin Luther King Avenue,1,8,https://www.gunviolencearchive.org/incident/1398553,2019,05-2019
1398593,2019-05-18,California,Long Beach,1616 West Pacific Coast Highway,1,4,https://www.gunviolencearchive.org/incident/1398593,2019,05-2019
1398584,2019-05-18,Iowa,Cedar Rapids,70 Kirkwood Ct SW,2,2,https://www.gunviolencearchive.org/incident/1398584,2019,05-2019
1400934,2019-05-18,Nebraska,Omaha,2825 Y St,0,4,https://www.gunviolencearchive.org/incident/1400934,2019,05-2019
1399346,2019-05-18,North Carolina,Winston Salem (Winston-salem),4252 Cody Drive,2,4,https://www.gunviolencearchive.org/incident/1399346,2019,05-2019
1398538,2019-05-18,Indiana,Muncie,2410 W. Euclid Ave,1,6,https://www.gunviolencearchive.org/incident/1398538,2019,05-2019
1398876,2019-05-17,California,Sacramento,7326 Stockton Blvd,1,3,https://www.gunviolencearchive.org/incident/1398876,2019,05-2019
1397521,2019-05-16,Ohio,Cleveland,9500 Cardwell Ave,0,4,https://www.gunviolencearchive.org/incident/1397521,2019,05-2019
1396491,2019-05-15,Louisiana,Saint Rose,100 block of St. Rose Ave,0,4,https://www.gunviolencearchive.org/incident/1396491,2019,05-2019
1395560,2019-05-14,California,Los Angeles,1248 W 47th St,0,4,https://www.gunviolencearchive.org/incident/1395560,2019,05-2019
1393960,2019-05-13,Louisiana,New Orleans,2100 block of 4th St,0,4,https://www.gunviolencearchive.org/incident/1393960,2019,05-2019
1394330,2019-05-13,Missouri,Saint Louis,4047 Shreve Ave,4,1,https://www.gunviolencearchive.org/incident/1394330,2019,05-2019
1392923,2019-05-11,Pennsylvania,Effort,Toll Rd and Bayberry Rd,0,4,https://www.gunviolencearchive.org/incident/1392923,2019,05-2019
1391971,2019-05-10,Pennsylvania,Philadelphia,1900 block of N Croskey St,0,5,https://www.gunviolencearchive.org/incident/1391971,2019,05-2019
1392313,2019-05-10,Missouri,Saint Louis,4000 block of Ashland Ave,0,6,https://www.gunviolencearchive.org/incident/1392313,2019,05-2019
1390764,2019-05-08,Indiana,Indianapolis,Roache St and Rader St,0,4,https://www.gunviolencearchive.org/incident/1390764,2019,05-2019
1389220,2019-05-07,Colorado,Littleton (Highlands Ranch),8773 S Ridgeline Blvd,1,8,https://www.gunviolencearchive.org/incident/1389220,2019,05-2019
1386962,2019-05-05,New Jersey,North Bergen,2033 45th Street,1,4,https://www.gunviolencearchive.org/incident/1386962,2019,05-2019
1387170,2019-05-05,California,Oceano,1001 Cabrillo Hwy,0,6,https://www.gunviolencearchive.org/incident/1387170,2019,05-2019
1386510,2019-05-04,Missouri,Saint Louis,Union Blvd and Northland Ave,1,4,https://www.gunviolencearchive.org/incident/1386510,2019,05-2019
1386929,2019-05-04,Indiana,Indianapolis,101 W Maryland St,0,4,https://www.gunviolencearchive.org/incident/1386929,2019,05-2019
1387245,2019-05-04,California,Stockton,5105 Holiday Dr,1,4,https://www.gunviolencearchive.org/incident/1387245,2019,05-2019
1386575,2019-05-04,Delaware,Wilmington,W 27th St and Tatnall St,0,4,https://www.gunviolencearchive.org/incident/1386575,2019,05-2019
1386481,2019-05-03,Texas,Dallas,5400 Cedar Springs Rd,1,3,https://www.gunviolencearchive.org/incident/1386481,2019,05-2019
1386085,2019-05-03,Maryland,Baltimore,1900 block of Ramsay St,0,5,https://www.gunviolencearchive.org/incident/1386085,2019,05-2019
1385642,2019-05-03,Maryland,Baltimore,2500 block of E Biddle St,0,4,https://www.gunviolencearchive.org/incident/1385642,2019,05-2019
1384553,2019-05-01,Massachusetts,Boston,32 Windermere Rd,1,3,https://www.gunviolencearchive.org/incident/1384553,2019,05-2019
